Species,ChemicalName,QNs,Freq,log10_Aij,EU_K,CDMS/JPL Intensity
t-HCOOH,Formic Acid,"8(2,6)-7(1,7)",407.7378213,-5.20226,51.80397,-4.8341
t-HCOOH,Formic Acid,"18(1,17)-17(1,16)",409.2502489,-3.12408,192.08974,-2.6228
t-HCOOH,Formic Acid,"18(3,15)-17(3,14)",410.4843926,-3.12959,214.35018,-2.6618
t-HCOOH,Formic Acid,"19(1,19)-18(0,18)",412.8314363,-4.66065,198.95448,-4.1501
t-HCOOH,Formic Acid,"12(2,11)-11(1,10)",415.570244,-5.003,96.61394,-4.5402
t-HCOOH,Formic Acid,"18(2,16)-17(2,15)",417.2203312,-3.10126,201.15406,-2.6212
t-HCOOH,Formic Acid,"4(3,2)-3(2,1)",421.0929969,-4.77007,39.40895,-4.6737
t-HCOOH,Formic Acid,"4(3,1)-3(2,2)",421.2472992,-4.76982,39.40902,-4.6736
t-HCOOH,Formic Acid,"19(2,18)-18(2,17)",421.3090202,-3.08824,216.20773,-2.6112
t-HCOOH,Formic Acid,"20(0,20)-19(1,19)",421.7609831,-4.62738,219.19559,-4.1334
t-HCOOH,Formic Acid,"20(1,20)-19(1,19)",426.4320515,-3.06814,219.41976,-2.5791
t-HCOOH,Formic Acid,"19(9,10)-18(9,9)",427.4682168,-3.17423,462.20746,-3.0594
t-HCOOH,Formic Acid,"19(8,11)-18(8,10)",427.5313754,-3.14845,408.34213,-2.9557
t-HCOOH,Formic Acid,"20(0,20)-19(0,19)",427.6280526,-3.06439,219.19559,-2.5762
t-HCOOH,Formic Acid,"19(7,12)-18(7,11)",427.6558633,-3.12666,360.7922,-2.8652
t-HCOOH,Formic Acid,"19(6,13)-18(6,12)",427.8839149,-3.10819,319.58271,-2.7873
t-HCOOH,Formic Acid,"19(3,17)-18(3,16)",428.2579922,-3.07261,234.07363,-2.6283
t-HCOOH,Formic Acid,"19(5,15)-18(5,14)",428.2958785,-3.09252,284.74816,-2.7216
t-HCOOH,Formic Acid,"19(5,14)-18(5,13)",428.3191195,-3.09249,284.75086,-2.7216
t-HCOOH,Formic Acid,"19(4,16)-18(4,15)",428.9075914,-3.07917,256.32601,-2.6677
t-HCOOH,Formic Acid,"13(2,12)-12(1,11)",428.9550667,-4.95316,110.54664,-4.4904
t-HCOOH,Formic Acid,"19(4,15)-18(4,14)",429.4503589,-3.07752,256.40213,-2.6667
t-HCOOH,Formic Acid,"19(1,18)-18(1,17)",430.591803,-3.0573,212.75475,-2.5844
t-HCOOH,Formic Acid,"20(1,20)-19(0,19)",432.299121,-4.59431,219.41977,-4.111
t-HCOOH,Formic Acid,"19(3,16)-18(3,15)",434.175293,-3.05455,235.18721,-2.6176
t-HCOOH,Formic Acid,"20(4,16)-20(3,17)",436.4630337,-4.78933,278.11375,-4.395
t-HCOOH,Formic Acid,"9(2,7)-8(1,8)",440.2298677,-5.15866,61.64849,-4.7886
t-HCOOH,Formic Acid,"19(2,17)-18(2,16)",440.4800628,-3.02948,222.29355,-2.5799
t-HCOOH,Formic Acid,"14(2,13)-13(1,12)",441.8421511,-4.90379,125.53583,-4.4441
t-HCOOH,Formic Acid,"19(4,15)-19(3,16)",442.0503668,-4.76861,256.40212,-4.3699
t-HCOOH,Formic Acid,"20(2,19)-19(2,18)",442.8826221,-3.02216,237.46269,-2.5751
t-HCOOH,Formic Acid,"20(3,18)-20(1,19)",443.1545035,-5.3962,255.70206,-4.9758
t-HCOOH,Formic Acid,"5(3,3)-4(2,2)",443.3880047,-4.76519,44.80618,-4.6111
t-HCOOH,Formic Acid,"5(3,2)-4(2,3)",443.8528377,-4.76415,44.80662,-4.6105
t-HCOOH,Formic Acid,"18(4,14)-18(3,15)",446.7753009,-4.75253,235.79191,-4.3513
t-HCOOH,Formic Acid,"20(9,12)-19(9,11)",449.9840415,-3.09468,483.80316,-3.0109
t-HCOOH,Formic Acid,"20(8,12)-19(8,11)",450.0638665,-3.07188,429.94165,-2.9102
